odom_x, odom_y, odom_theta, stamp, 
1.3496860265731812, 1.6876189708709717, 0.6932729951086326, 1732746021.7360237, 
1.3588041067123413, 1.6942626237869263, 0.5986485416925043, 1732746021.8448946, 
1.3652256727218628, 1.6984941959381104, 0.550879052688598, 1732746021.9359176, 
1.373712182044983, 1.702994465827942, 0.4941081513582571, 1732746022.0349004, 
1.3822801113128662, 1.707519292831421, 0.4301573350658159, 1732746022.1356316, 
1.3951438665390015, 1.7124016284942627, 0.3498100638982175, 1732746022.2453334, 
1.4059697389602661, 1.7157396078109741, 0.26810418038365663, 1732746022.3359175, 
1.4149184226989746, 1.7181071043014526, 0.20878962534543002, 1732746022.4348364, 
1.4252969026565552, 1.7192327976226807, 0.09300573514314536, 1732746022.5358, 
1.4371492862701416, 1.71909761428833, -0.06305676252093537, 1732746022.6449075, 
1.4486011266708374, 1.7169649600982666, -0.20308407602503906, 1732746022.7359004, 
1.4574356079101562, 1.7145156860351562, -0.32983206916822216, 1732746022.8358467, 
1.4656785726547241, 1.7108336687088013, -0.4589714063090403, 1732746022.9360101, 
1.474242091178894, 1.705592393875122, -0.5888208070798455, 1732746023.0454803, 
1.4808807373046875, 1.700643539428711, -0.7055240480694763, 1732746023.1359367, 
1.4873254299163818, 1.6951186656951904, -0.7672147124407688, 1732746023.234916, 
1.493784785270691, 1.688609004020691, -0.8038097836399741, 1732746023.3361607, 
1.5011160373687744, 1.6804555654525757, -0.866734810402181, 1732746023.4449205, 
1.5065072774887085, 1.6736949682235718, -0.9095538231293626, 1732746023.5359097, 
1.5127578973770142, 1.666273593902588, -0.9136544074185682, 1732746023.6359372, 
1.5189565420150757, 1.6585415601730347, -0.8939340739351374, 1732746023.7360575, 
1.5258365869522095, 1.6501100063323975, -0.8724038717805319, 1732746023.8452475, 
1.5317531824111938, 1.643311619758606, -0.8552858772350672, 1732746023.935944, 
1.5384635925292969, 1.6357755661010742, -0.8398297574936114, 1732746024.035902, 
1.545050859451294, 1.6283525228500366, -0.8160937458122942, 1732746024.1363335, 
1.5526007413864136, 1.6204630136489868, -0.7866395279504172, 1732746024.2462208, 
1.5589395761489868, 1.6141308546066284, -0.7663419836588075, 1732746024.335955, 
1.5657455921173096, 1.6075677871704102, -0.745447460552093, 1732746024.4359026, 
1.5732271671295166, 1.600956916809082, -0.7246528471841559, 1732746024.5366147, 
1.5800672769546509, 1.5949641466140747, -0.7067117930772103, 1732746024.627538, 
1.5883158445358276, 1.5881338119506836, -0.6853809628979066, 1732746024.7359576, 
